412479,TN,Not Voting,Stephen Fincher,Republican
412480,TX,Present,Bill Flores,Republican
412482,TX,Present,Blake Farenthold,Republican
412483,VA,Present,Edward Rigell,Republican
412484,VA,Present,Robert Hurt,Republican
412485,VA,Present,Morgan Griffith,Republican
412486,WA,Present,Jaime Herrera Beutler,Republican
412487,WV,Present,David McKinley,Republican
412488,WI,Present,Sean Duffy,Republican
412489,WI,Present,Reid Ribble,Republican
412498,CA,Present,Janice Hahn,Democrat
412500,NV,Present,Mark Amodei,Republican
412501,OR,Present,Suzanne Bonamici,Democrat
412503,KY,Present,Thomas Massie,Republican
412505,WA,Present,Suzan DelBene,Democrat
412506,NJ,Present,Donald Payne,Democrat
412509,AZ,Present,Kyrsten Sinema,Democrat
412510,CA,Present,Doug LaMalfa,Republican
412511,CA,Present,Jared Huffman,Democrat
412512,CA,Present,Ami Bera,Democrat
412513,CA,Present,Paul Cook,Republican
412514,CA,Present,Eric Swalwell,Democrat
412515,CA,Present,David Valadao,Republican
412516,CA,Present,Julia Brownley,Democrat
412517,CA,Present,Tony Cárdenas,Democrat
412519,CA,Present,Raul Ruiz,Democrat
412520,CA,Present,Mark Takano,Democrat
412521,CA,Present,Alan Lowenthal,Democrat
412522,CA,Present,Juan Vargas,Democrat
412523,CA,Present,Scott Peters,Democrat
412524,CT,Present,Elizabeth Esty,Democrat
412525,FL,Present,Ted Yoho,Republican
412526,FL,Present,Ron DeSantis,Republican
412527,FL,Present,Patrick Murphy,Democrat
412529,FL,Present,Lois Frankel,Democrat
412531,GA,Present,Doug Collins,Republican
412532,HI,Present,Tulsi Gabbard,Democrat
412533,IL,Present,Tammy Duckworth,Democrat
412536,IL,Present,Rodney Davis,Republican
412537,IL,Present,Cheri Bustos,Democrat
412538,IN,Present,Jackie Walorski,Republican
412539,IN,Present,Susan Brooks,Republican
412540,IN,Present,Luke Messer,Republican
412541,KY,Present,Garland Barr,Republican
412543,MA,Not Voting,Joseph Kennedy,Democrat
412544,MD,Present,John Delaney,Democrat
412546,MI,Present,Daniel Kildee,Democrat
412548,MO,Not Voting,Ann Wagner,Republican
412550,NC,Present,Richard Hudson,Republican
412551,NC,Present,Robert Pittenger,Republican
