year;CID;name;party
2012;N00029951;Navraj Singh (R);R
2012;N00029466;David Crowley (R);R
2012;N00006789;Grace Napolitano (D);D
2012;N00006932;David Dreier (R);R
2012;N00006806;Janice Hahn (D);D
2012;N00007087;Jerry Lewis (R);R
2012;N00029112;Laura Richardson (D);D
2012;N00029113;Jenny Oropeza (D);D
2012;N00029115;Bill Grisolia (D);D
2012;N00029121;John Kanaley (R);R
2012;N00030404;Nick Dibs (I);I
2012;N00007124;Christopher Cox (3);3
2012;N00006954;Gary Miller (R);R
2012;N00029366;Pat Meagher (D);D
2012;N00029652;Rita Ramirez-Dean (D);D
2012;N00007151;Dana Rohrabacher (R);R
2012;N00029218;Ron Shepston (D);D
2012;N00029468;Michael Williamson (D);D
2012;N00007068;Mary Bono Mack (R);R
2012;N00029219;Bill Hedrick (D);D
2012;N00029623;David E Hunsicker (D);D
2012;N00029653;Julie Bornstein (D);D
2012;N00029961;Ronald St John (R);R
2012;N00029066;Dina Louise Biedermann (R);R
2012;N00029264;Steve Schechter (D);D
2012;N00033110;Nizam Kamal (D);D
2012;N00033111;Eric Griego (D);D
2012;N00031629;Rick Berg (R);R
2012;N00029965;David Lee Joy (R);R
2012;N00029258;Duncan D Hunter (R);R
2012;N00029306;Robert J Watkins (R);R
2012;N00029473;Michael Crimmins (R);R
2012;N00008051;Mark Udall (D);D
2012;N00029127;Jared Polis (D);D
2012;N00029128;Betsy Markey (D);D
2012;N00024753;Mike Coffman (R);R
2012;N00029478;Wil Armstrong,  III (R);R
2012;N00029479;Ted Harvey (R);R
2012;N00029972;Pepito L Castellanes (R);R
2012;N00029801;Steven Lee Childs (3);3
2012;N00000575;John B Larson (D);D
2012;N00029973;Joseph B Visconti (R);R
2012;N00030173;Stephen E D Fournier (3);3
2012;N00029481;Gregory Scott Deshefy (3);3
2012;N00029657;Daniel J Reale (L);L
2012;N00000652;Christopher Shays (R);R
2012;N00029070;Jim Himes (D);D
2012;N00029071;David John Cappiello (R);R
2012;N00029483;Harold Burbank (I);I
2012;N00030236;Thomas Linton Winn (I);I
2012;N00000554;Demetrios S Giannaros (D);D
2012;N00028955;Liza Dawn Cherricks (I);I
2012;N00026411;Piotr Blass (3);3
2012;N00029848;Annette Taddeo (D);D
2012;N00030237;Jim Bryan (D);D
2012;N00029486;Robert Ortiz (R);R
2012;N00029975;Eddie Hendry (R);R
2012;N00002782;Cliff Stearns (R);R
2012;N00029487;James Clyde Malloy (D);D
2012;N00029849;Anita De Palma (D);D
2012;N00029982;Doug Tudor (D);D
2012;N00030174;Don Baldauf (R);R
2012;N00029850;Jason C King (D);D
2012;N00029491;Jeffrey Brian Bouffard (U);U
2012;N00029662;Bill Posey (R);R
2012;N00029018;Tom Rooney (R);R
2012;N00029851;Edward J Lynch (R);R
2012;N00029983;Lee Barnard (I);I
2012;N00029492;Dean Santoro (R);R
2012;N00029984;Richard Allbritton (D);D
2012;N00029131;Allen West (R);R
2012;N00029665;Paul Francis Renneisen (D);D
2012;N00029222;Gaurav Bhola (D);D
2012;N00029370;Suzanne Kosmas (D);D
2012;N00030239;Jason Paul Davis (R);R
2012;N00029908;Joe Garcia (D);D
2012;N00030177;Lee Ferrell (R);R
2012;N00002555;David James Worley (D);D
2012;N00029986;Douglas Scott Heckman (D);D
2012;N00029133;Rick Goddard (R);R
2012;N00030179;Jeff Scott (D);D
2012;N00028985;Jim Whitehead (R);R
2012;N00028986;Paul Broun Jr (R);R
2012;N00029017;William Lawrence Greene (R);R
2012;N00029074;Erik Monroe Underwood (D);D
2012;N00030230;James Paul Mason (I);I
2012;N00030180;Bud Gammon (D);D
2012;N00029494;John Stone (R);R
2012;N00029098;Ray McKinney (R);R
2012;N00030181;Regina D Thomas (D);D
2012;N00029987;David L Hartsuch (R);R
2012;N00029495;Mariannette Jane Miller-Meeks (R);R
2012;N00029988;Kim Schmett (R);R
2012;N00028929;Rob Hubler (D);D
2012;N00029496;Matthew Salisbury (R);R
2012;N00006288;Walt Minnick (D);D
2012;N00006263;Mike Simpson (R);R
2012;N00029993;David Sneddon (D);D
2012;N00029498;Antoine Members (R);R
2012;N00029318;Jim Capparelli (D);D
2012;N00029021;Ricardo Munoz (D);D
2012;N00029022;Roberto Maldonado (D);D
2012;N00029135;Manuel Flores (D);D
2012;N00029189;Alan Augustson (3);3
2012;N00030573;Deborah Mell (D);D
2012;N00030594;Matt Reichel (3);3
2012;N00029501;Jill Morgenthaler (D);D
2012;N00004671;David McSweeney (R);R
2012;N00029136;Randi Scheurer (D);D
2012;N00029224;Steve Greenberg (R);R
2012;N00029374;Kirk Morris (R);R
2012;N00004724;Jan Schakowsky (D);D
2012;N00029503;Michael Benjamin Younan (R);R
2012;N00033113;Kirk Lippold (R);R
2012;N00033114;Kate Marshall (D);D
2012;N00029023;David James Kalbfleisch (3);3
2012;N00029137;Jay K Footlik (D);D
2012;N00029377;Deborah Halvorson (D);D
2012;N00029507;Rodger W Jennings (3);3
2012;N00004762;Judy Biggert (R);R
2012;N00029271;Steven J Alesch (3);3
2012;N00029321;Scott Harper (D);D
2012;N00029508;O'Kane Sean (R);R
2012;N00030437;Theodore Knapp (I);I
2012;N00028956;Jotham Shephard Stein (D);D
2012;N00029138;Linda Chapa Lavia (D);D
2012;N00029139;Bill Foster (D);D
2012;N00029140;Chris Lauzen (R);R
2012;N00029379;Joe Serra (D);D
2012;N00029272;Robert Abboud (D);D
2012;N00029273;Aaron Schock (R);R
2012;N00030336;Sheldon Schafer (3);3
2012;N00029357;Daniel Paul Davis (D);D
2012;N00029382;Joseph E McMenamin (D);D
2012;N00004956;Jerry F Costello (D);D
2012;N00003796;Mark J Leyva (R);R
2012;N00003765;Mike Pence (R);R
2012;N00029142;Michael Anthony Montagano (D);D
2012;N00014035;Nels Ackerson (D);D
2012;N00029024;John P McGoff (R);R
2012;N00030003;Mary Etta Ruley (D);D
2012;N00029323;Wayne E Harmon (R);R
2012;N00029511;Jon Elrod (R);R
2012;N00029513;Andre Carson (D);D
2012;N00029672;Sean Shepard (I);I
2012;N00029854;Larry Lamont Ledford (D);D
2012;N00003875;Baron Hill (D);D
2012;N00030007;John R Bottorff (D);D
2012;N00029077;Lynn Jenkins (R);R
2012;N00005233;Dennis Moore (D);D
2012;N00028987;Joel Balam (L);L
2012;N00029275;Nick Jordan (R);R
2012;N00009834;Joe Bellis (3);3
2012;N00029675;Brett Guthrie (R);R
2012;N00030008;Jim Holbert (D);D
2012;N00030245;Bill Cassidy (R);R
2012;N00029516;Timothy G Burns (R);R
2012;N00029625;John F Young (R);R
2012;N00029517;Benjamin Owen Morris (R);R
2012;N00030184;Cedric Richmond (D);D
2012;N00030247;Helena Moreno (U);U
2012;N00030248;Byron Lynn Lee (D);D
2012;N00030396;James Carter (D);D
2012;N00030338;Kenya J H Smith (D);D
2012;N00030339;Joseph Cao (R);R
2012;N00029679;John Fleming (R);R
2012;N00030011;Paul J Carmouche (D);D
2012;N00030012;Chris D Gorman (R);R
2012;N00029820;Michael Jackson (3);3
2012;N00005399;Woody Jenkins (R);R
2012;N00030249;Donald R Cravins Jr (D);D
2012;N00030017;Nathan Alexander Bech (R);R
2012;N00000153;Richard E Neal (D);D
2012;N00030251;Herb Robinson (D);D
2012;N00030344;Earl H Sholley (R);R
2012;N00029026;Niki Tsongas (D);D
2012;N00029027;Jamie Eldridge (D);D
2012;N00029028;Eileen Donoghue (D);D
2012;N00029276;Kurt Glenn Hayes (R);R
2012;N00030185;Richard A Baker Jr (R);R
2012;N00000243;Thomas M Keane Jr (D);D
2012;N00000267;Michael E Capuano (D);D
2012;N00029145;Meyer F Marks (R);R
2012;N00029146;Frank M Kratovil Jr (D);D
2012;N00029147;Andy Harris (R);R
2012;N00029326;John Leo Walter (R);R
2012;N00026417;E J Pipkin (R);R
2012;N00029385;Jason Donnell Jennings (D);D
2012;N00029524;Robert Broadus (R);R
2012;N00029527;Collins Bailey (R);R
2012;N00029532;Rick Lank (D);D
2012;N00029537;Bruce Stern (R);R
2012;N00013817;Chellie Pingree (D);D
2012;N00009904;Mark Lawrence (D);D
2012;N00029227;Dean P Scontras (R);R
2012;N00029149;Thomas A Casperson (R);R
2012;N00030019;Linda J Goldthorpe (R);R
2012;N00029386;Scott Killips (D);D
2012;N00029630;Fred Johnson (D);D
2012;N00029686;Andrew Concannon (D);D
2012;N00033099;Christie Vilsack (D);D
2012;N00033100;Ilya Sheyman (D);D
2012;N00029687;Bill Putman (R);R
2012;N00030252;Don Cooney (D);D
2012;N00029327;Mark Schauer (D);D
2012;N00029277;Gary Peters (D);D
2012;N00029388;Thomas K Spencer (D);D
2012;N00030231;John Lynch (R);R
2012;N00029079;Randy Demmer (3);3
2012;N00029631;Dan Powers (D);D
2012;N00026617;Peter Idusogie (D);D
2012;N00029391;Erik Paulsen (R);R
2012;N00029392;Ashwin Madia (D);D
2012;N00029864;Ed Matthews (3);3
2012;N00029688;Barbara Davis White (D);D
2012;N00004436;John Kline (R);R
2012;N00030414;Aubrey Immelman (R);R
2012;N00030415;Bob Anderson (3);3
2012;N00013232;William C Haas (R);R
2012;N00030256;John Wayne Tucker (R);R
2012;N00030022;David R Browning (L);L
2012;N00030023;Richard Monroe (D);D
2012;N00029691;Lyndon Bode (D);D
2012;N00029865;Steve Gaw (D);D
2012;N00030025;Robert Frank Onder Jr (R);R
2012;N00030026;Blaine Luetkemeyer (R);R
2012;N00030347;John Oliver Delos Re Gonzales (I);I
2012;N00030418;Gregorio Sablan (D);D
2012;N00029822;Greg Davis (R);R
2012;N00029692;Travis W Childers (D);D
2012;N00030027;Wally Pang (I);I
2012;N00029823;Richard Cook (R);R
2012;N00029632;Gregg Harper (R);R
2012;N00029698;Joel L Gill (D);D
2012;N00003350;Gene Taylor (D);D
2012;N00029633;William T Lawson, Jr (R);R
2012;N00002356;Mike McIntyre (D);D
2012;N00029395;Michael Zaccaro (D);D
2012;N00029550;Harry A Taylor (D);D
2012;N00029329;Bryan Greene (I);I
2012;N00029396;Steve Ivester (D);D
2012;N00029154;Linda Barnes (D);D
2012;N00029634;Robert Christopher Knight (R);R
2012;N00005321;Lee Terry (R);R
2012;N00029909;Richard Carter (D);D
2012;N00029451;Peter Bearse (R);R
2012;N00029870;Jennifer M Horn (R);R
2012;N00029871;Robert E Clegg, Jr (R);R
2012;N00030037;Dale Mark Glading (R);R
2012;N00030264;Peter Frank Boyce (3);3
2012;N00000781;Frank Pallone Jr (D);D
2012;N00000812;John H Adler (D);D
2012;N00029824;John P Kelly (R);R
2012;N00009816;Chris Smith (R);R
2012;N00000743;Scott Garrett (R);R
2012;N00000766;Mike Ferguson (R);R
2012;N00029555;Martin L Marks (R);R
2012;N00029705;Michael P Hsing (I);I
2012;N00030046;Roland Straten (R);R
2012;N00030051;Alan R Bateman (R);R
2012;N00030484;David Corsi (R);R
2012;N00029835;Martin Heinrich (D);D
2012;N00029401;Jason Call (D);D
2012;N00029706;Robert L Pidcock (D);D
2012;N00029707;Jessica Lynn Wolfe (D);D
2012;N00029874;Rebecca D Vigil-Giron (D);D
2012;N00029556;Harry Teague (D);D
2012;N00029558;Joseph Cervantes (D);D
2012;N00029202;Don Wiviott (D);D
2012;N00029562;Ben R Lujan (D);D
2012;N00029711;Daniel K East (R);R
2012;N00009818;Shelley Berkley (D);D
2012;N00030191;Dina Titus (D);D
2012;N00029404;Lee M Zeldin (R);R
2012;N00001061;Robert Previdi (R);R
2012;N00029713;James Patrick Keough (D);D
2012;N00001157;Patricia M Maher (D);D
2012;N00030366;Evergreen C Chou (3);3
2012;N00030367;Elizabeth Berney (R);R
2012;N00001171;Gregory W Meeks (D);D
2012;N00030265;Ruben Wills (D);D
2012;N00001127;Joseph Crowley (D);D
2012;N00001110;Anthony D Weiner (D);D
2012;N00001129;Melinda R Katz (D);D
2012;N00000983;Vito Fossella (R);R
2012;N00029405;Domenic M Recchia Jr (D);D
2012;N00030267;Michael E McMahon (D);D
2012;N00030268;Jamshad Wyne (R);R
2012;N00033101;Brad Schneider (D);D
2012;N00030426;Robert A Straniere (R);R
2012;N00030368;Craig Schley (D);D
2012;N00001003;Eliot L Engel (D);D
2012;N00029564;Kieran Michael Lalor (R);R
2012;N00029875;George Oros (R);R
2012;N00001024;Nita M Lowey (D);D
2012;N00001026;Paul J Feiner (D);D
2012;N00029049;Richard C Wager (R);R
2012;N00029156;John Wallace (R);R
2012;N00029876;Todd Francis Goldup (U);U
2012;N00029715;Tracey Brooks (D);D
2012;N00029878;Lester Freeman (D);D
2012;N00030055;Darius Shahinfar (D);D
2012;N00030196;Paul Tonko (D);D
2012;N00009821;John E Sweeney (R);R
2012;N00029566;George K Phillips (R);R
2012;N00029567;Bruce E Layman (R);R
2012;N00029717;Joseph Michael Schmidt (R);R
2012;N00030057;Eric Carciofolo (D);D
2012;N00030197;Richard Hanna (R);R
2012;N00029157;Jonathan Powers (D);D
2012;N00029332;Alice J Kryzan (D);D
2012;N00030061;David C Bellavia (R);R
2012;N00030198;Christopher J Lee (R);R
2012;N00030272;Kathy Konst (D);D
2012;N00001261;James T Walsh (R);R
2012;N00001295;Tom Reynolds (R);R
2012;N00029879;Daniel J Humiston (R);R
2012;N00030369;Harold W Shroeder (3);3
2012;N00003689;Steve Chabot (R);R
2012;N00029211;Steve Driehaus (D);D
2012;N00030489;Eric Wilson (D);D
2012;N00003674;Charles W Sanders (D);D
2012;N00029159;Philip M Heimlich (R);R
2012;N00030062;David Krikorian (D);D
2012;N00029719;David Esrati (D);D
2012;N00012233;Robert E Latta (R);R
2012;N00029281;F David Woolever (D);D
2012;N00029412;Steve Austria (R);R
2012;N00029721;Sharen Neuhardt (D);D
2012;N00029228;Rosemary Palmer (D);D
2012;N00029571;Thomas E O'Grady (D);D
2012;N00003569;Jeffrey D Johnson (D);D
2012;N00030490;Marcia L Fudge (D);D
2012;N00030494;Frank Rives (D);D
2012;N00030495;Sean Henry Ryan (D);D
2012;N00030555;Craig E Willis (U);U
2012;N00003508;Edward S Brown (D);D
2012;N00029413;Aaron James Dagres (D);D
2012;N00029573;David Blair Ryon (3);3
2012;N00029726;Frank Chestney (R);R
2012;N00029229;William M O'Neill (D);D
2012;N00029574;Steve Stivers (R);R
2012;N00030500;Mark Michael Noble (L);L
2012;N00028945;Ned W Lauver (D);D
2012;N00029161;John A Boccieri (D);D
2012;N00029162;Kirk Schuring (R);R
2012;N00029730;Paul R Schiffer (R);R
2012;N00029731;Duane Virgil Grassell (R);R
2012;N00029163;Jeanette M Moll (R);R
2012;N00029164;Fred L Dailey (R);R
2012;N00030276;Kevin E Coleman (D);D
2012;N00030199;Frankie Robbins (D);D
2012;N00009824;David Wu (D);D
2012;N00030069;Delia Lopez (R);R
2012;N00030070;Jaynee L Germond (R);R
2012;N00030200;Michael Allan Beilstein (3);3
2012;N00030071;Kurt Schrader (D);D
2012;N00030163;Steve Marks (D);D
2012;N00001619;Robert A Brady (D);D
2012;N00030075;Mike Muhammad (R);R
2012;N00029414;Kathleen Dahlkemper (D);D
2012;N00029575;Thomas Edward Lynch (D);D
2012;N00028990;Ron Francis (R);R
2012;N00029736;Glenn Thompson (R);R
2012;N00029737;Derek A Walker (R);R
2012;N00029740;Robert Roggio (D);D
2012;N00029577;William Russell (R);R
2012;N00030201;Timothy M Legarsky (D);D
2012;N00001542;Melissa Brown (R);R
2012;N00030512;Daniel Frank (3);3
2012;N00029336;Daniel Matthew Wholey (D);D
2012;N00029578;Erin Vecchio (D);D
2012;N00029742;Wayne Dudding (D);D
2012;N00029168;Pedro Pierluisi (D);D
2012;N00029233;Alfredo Antonio Cast Bayouth (I);I
2012;N00030080;Joe Zuccolo (I);I
2012;N00029887;Mark S Zaccaria (R);R
2012;N00029888;Paul Valentine Norris (R);R
2012;N00030081;Katherine Jenerette (R);R
2012;N00030165;Rob Miller (D);D
2012;N00030083;Jane Dyer (D);D
2012;N00030514;Brian Doyle (D);D
2012;N00030085;Paul H Corden (D);D
2012;N00003209;John J Duncan Jr (R);R
2012;N00029744;Monty Joe Lankford (R);R
2012;N00030086;Kent Greenough (R);R
2012;N00029580;John Gerard Donovan (R);R
2012;N00030205;John P Miglietta (I);I
2012;N00030284;Vijay A Kumar (R);R
2012;N00030087;Thomas F Leatherwood (R);R
2012;N00003254;John Tanner (D);D
2012;N00030088;Dewey Clark (I);I
2012;N00030206;Mary D Wright (D);D
2012;N00029581;Alan Steinberg (R);R
2012;N00029748;Valinda Hathcox (D);D
2012;N00005794;Chet Edwards (D);D
2012;N00029171;Brad Edward Vincent (D);D
2012;N00029759;Tracey Smith (D);D
2012;N00029172;Andy Mann (R);R
2012;N00029173;Chris Peden (R);R
2012;N00029637;John M Faulk (R);R
2012;N00005960;Charlie A Gonzalez (D);D
2012;N00029285;Pete Olson (R);R
2012;N00029338;Dean Allen Hrbacek (R);R
2012;N00029769;John Wieder (D);D
2012;N00030089;Ronald Ben Barkley (I);I
2012;N00029774;George L Morovich (R);R
2012;N00009828;Ciro D Rodriguez (D);D
2012;N00011114;Steve Love (D);D
2012;N00030090;Morgan Bowen (D);D
2012;N00028958;Jason Chaffetz (R);R
2012;N00029174;David O Leavitt (R);R
2012;N00029459;Rob Wittman (R);R
2012;N00025335;Ishah L Wright (3);3
2012;N00029784;Glenn Nye (D);D
2012;N00029339;Tom Perriello (D);D
2012;N00029055;Basil Mossaidis (D);D
2012;N00029253;William Griffith (I);I
2012;N00029785;Anita Ruth Hartke (D);D
2012;N00029890;Brian Taylor (D);D
2012;N00029595;Jody Lynn Egan (R);R
2012;N00029290;Keith S Fimian (R);R
2012;N00002039;Leslie L Byrne (D);D
2012;N00029891;Gerry Connolly (D);D
2012;N00030373;Doug Schaffer (I);I
2012;N00030207;Kurt Erickson (R);R
2012;N00030374;Randall Yearout (R);R
2012;N00009829;Jim McDermott (D);D
2012;N00030210;James Edwin Vaughn (D);D
2012;N00030380;Jim Postma (R);R
2012;N00004367;Tammy Baldwin (D);D
2012;N00004357;Paul Ryan (R);R
2012;N00029177;Margaret Krupp (D);D
2012;N00029236;Paulette Garin (3);3
2012;N00030211;Peter Theron (R);R
2012;N00030521;Kevin Barrett (L);L
2012;N00029894;Dan Mielke (R);R
2012;N00004291;F James Sensenbrenner Jr (R);R
2012;N00029238;John Unger (D);D
2012;N00029895;Anne Barth (D);D
2012;N00029788;Cynthia Marie Lummis (R);R
2012;N00007097;Edison Penrow McDaniels Sr (3);3
2012;N00007498;Jerry Leon Carroll (3);3
2012;N00001879;George Alexander Muzyk (D);D
2012;N00007848;Maximus T Englerius (3);3
2012;N00001303;Michael Stephen Levinson (I);I
2012;N00007453;James John Prattas (R);R
2012;N00009908;Rudolph W Giuliani (R);R
2012;N00006230;Al Hamburg (D);D
2012;N00002362;Randy Crow (R);R
2012;N00000019;Hillary Clinton (D);D
2012;N00009841;Gary Bauer (R);R
2012;N00009860;Warren Ashe (D);D
2012;N00009862;Andy Martin (R);R
2012;N00009866;Larry K Reed (D);D
2012;N00009869;Orrin G Hatch (R);R
2012;N00009870;Yehanna Joan M M Malone (R);R
2012;N00009884;Joe Schriner (U);U
2012;N00012599;Evelyn Louise Vitullo (D);D
2012;N00012801;Joseph Underwood Morrow  (3);3
2012;N00033103;Andrew Straw (3);3
2012;N00033104;Terry A White (D);D
2012;N00012803;Alfonzo Jones  (D);D
2012;N00030825;Rodney Ray Fielder (3);3
2012;N00007591;Kip Lee (L);L
2012;N00002196;Lowell Jackson Fellure (R);R
2012;N00000086;Ralph Nader (I);I
2012;N00001678;Bill Clinton (D);D
2012;N00002072;Howard Phillips (3);3
2012;N00005936;Richard Francis 'Rico' Flynn (D);D
2012;N00024883;Robert Lee (I);I
2012;N00028855;Jeff Howard Taft Davis (I);I
2012;N00030584;Sarah Palin (R);R
2012;N00030798;Thomas Joseph Miller (R);R
2012;N00030826;Mills Wrenal Godwin (D);D
2012;N00030886;Scott Andrew Cain, Sr (3);3
2012;N00031027;Philipp G Pflughaupt (3);3
2012;N00030991;Gary Stephens (R);R
2012;N00031071;Whence Ronell Brown (I);I
2012;N00031156;Rickie Lee Grumbein (3);3
2012;N00031157;Rusty Bliss (R);R
2012;N00031158;Michael Stollaire (R);R
2012;N00005094;Richard Allen Cgr Kline (R);R
2012;N00031272;Jim Lennart Rundberg (R);R
2012;N00031434;George Cooper (U);U
2012;N00031454;Jose M Ruiz (3);3
2012;N00031435;Raedeen Rose Heupel (I);I
2012;N00031562;Steven Kay Neuenschwander (3);3
2012;N00031682;Keith Singleton (R);R
2012;N00031816;Floyd Russell Conover (3);3
2012;N00032118;Rutherford Bert Hayes (3);3
2012;N00031162;Mosheh Thezion (R);R
2012;N00032119;Vincent A Stieber, Jr (3);3
2012;N00001564;George Henry Ballard,  III (3);3
2012;N00032532;Brad Crawford Lefler (3);3
2012;N00032533;Deonia P Neveu (D);D
2012;N00032132;Raphael Herman (D);D
2012;N00032614;Santiago A Rodriquez (3);3
2012;N00032730;Herman Lee Goodman (I);I
2012;N00032731;Dennis Jerome Knill (R);R
2012;N00032732;Tanner Cline Mccumbe Bush (I);I
2012;N00032733;Savannah Jewel Mccum Bush (I);I
2012;N00032816;Gabriel Alexander Jimenez (R);R
2012;N00032857;Kenneth Gates (R);R
2012;N00032873;Michael Walton (R);R
2012;N00032866;James Koch (R);R
2012;N00032860;Kent Lionel Williams (3);3
2012;N00032877;Dany Laporte (D);D
2012;N00032876;Patrick Anthony Drake (3);3
2012;N00032903;James Grey (I);I
2012;N00032981;L John Davis, Jr (R);R
2012;N00033010;Andrew Clay Hastings (U);U
2012;N00033014;Dan W Rozelle (I);I
2012;N00033015;Ralph Allen Beach (3);3
2012;N00033020;Rickey Kenneth Jones (R);R
2012;N00033035;David G Aragon (R);R
2012;N00030644;Scott T Keller (R);R
2012;N00007401;Frederick Eugene Ogin (R);R
2012;N00004091;Bruce Allen Gidner (3);3
2012;N00025663;Howard Dean (D);D
2012;N00002283;John Edwards (D);D
2012;N00026058;Larry J Schuetter (3);3
2012;N00001109;Al Sharpton (D);D
2012;N00003572;Dennis J Kucinich (D);D
2012;N00004791;Carol Moseley Braun (D);D
2012;N00026073;Joseph Martyniuk, Jr (I);I
2012;N00026076;Hugh Wallace (I);I
2012;N00026108;Eric Leland Creviston (U);U
2012;N00009683;William Hobert Blakley (R);R
2012;N00026187;Wesley Clark (D);D
2012;N00009322;William (Bill) Shaw (3);3
2012;N00026740;Kent Mesplay (U);U
2012;N00026811;Paul Russell Rosenberger (U);U
2012;N00007694;Walter F (Walt) Brown (3);3
2012;N00027071;S Scott Clarkson (R);R
2012;N00027443;John Joseph Kennedy (D);D
2012;N00002047;Lyndon H LaRouche Jr (D);D
2012;N00001885;Alan L Keyes (I);I
2012;N00006887;Timothy Charles Kalemkarian (R);R
2012;N00001090;James McMillan III (R);R
2012;N00007140;Robert K Dornan (R);R
2012;N00004404;William N Raven (R);R
2012;N00009890;Keith Russell Judd (3);3
2012;N00005628;John Richard Hoelzel Jr (I);I
2012;N00008924;Thomas Wayne Allen (3);3
2012;N00001715;Sandra Noble (3);3
2012;N00001828;Donald Sauter (3);3
2012;N00005840;Joseph Charles (3);3
2012;N00028056;Alfonzo Jones (3);3
2012;N00007982;Mike Gravel (L);L
2012;N00031079;Brian Ari Cole (R);R
2012;N00032982;Yinka Abosede Adeshina (D);D
2012;N00005761;Willie Felix Carter (D);D
2012;N00001669;Joseph R Biden Jr (D);D
2012;N00009894;Freddy Sitnick (R);R
2012;N00002051;Pat Buchanan (3);3
2012;N00000249;Ray Ferrill Green (R);R
2012;N00003224;Charles Gordon Vick (3);3
2012;N00006424;John McCain (R);R
2012;N00025683;Daniel James Barnett (R);R
2012;N00027687;Jonathon The Impaler Sharkey (R);R
2012;N00027818;Johns Wallace Stevenson (R);R
2012;N00027772;Laura Davis Aaron (D);D
2012;N00027981;Curtis Hayward (I);I
2012;N00027982;Ruth Bryant White (I);I
2012;N00012623;John H Cox (R);R
2012;N00005741;Sherry Ann Meadows (D);D
2012;N00000177;George David Joseph Phillies (L);L
2012;N00028609;Jeffrey Charles Petkevicius (I);I
2012;N00028611;Terry Lee Barkdull (U);U
2012;N00028629;David Alan Koch (3);3
2012;N00028768;Bob Leonard Forthan (R);R
2012;N00028836;Lee L Mercer, Jr (D);D
2012;N00028930;Emperor Caesar (3);3
2012;N00028931;Ole' Savior (3);3
2012;N00028934;Edward Allan Buck (R);R
2012;N00005244;Sam Brownback (R);R
2012;N00028947;Michael Paul Jingozian (L);L
2012;N00009638;Barack Obama (D);D
2012;N00028950;Joe Honeychurch (R);R
2012;N00000286;Mitt Romney (R);R
2012;N00028977;James Hatton McCall (I);I
2012;N00028961;Jim Gilmore (R);R
2012;N00000581;Chris Dodd (D);D
2012;N00006983;Duncan Hunter (R);R
2012;N00007539;Mike Huckabee (R);R
2012;N00028967;Ryan Joseph Brady (D);D
2012;N00028972;Michael Sugerman (I);I
2012;N00028992;Philip Epstein (D);D
2012;N00028995;Danny Hinkle (I);I
2012;N00028996;Philip A Kok (R);R
2012;N00027862;James Creighton Mitchell Jr (R);R
2012;N00028997;Claire Elisabeth Fie Cruise (I);I
2012;N00028295;Deshon Porter (I);I
2012;N00029001;Yaphet Kotto (R);R
2012;N00029002;Eamon Patrick Clune (R);R
2012;N00029003;Hugh Cort (R);R
2012;N00029004;Monroe Lee (D);D
2012;N00029008;Alexander Michael Hutton (R);R
2012;N00029010;Jared Benjamin Lee (I);I
2012;N00029011;Christopher Lafontaine (U);U
2012;N00029012;Vernon Edgar Wuensche (R);R
2012;N00029013;Greg Black (I);I
2012;N00029014;Joseph C Miechowicz (I);I
2012;N00029015;Dan Byron Canfield (3);3
2012;N00029031;God Johan Josephe Lally (I);I
2012;N00029045;Jeff Brown (I);I
2012;N00029032;Michael Andrew Arterburn (R);R
2012;N00028955;Liza Dawn Cherricks (I);I
2012;N00029034;Michel Anissa Powell (D);D
2012;N00029035;Megally Z Megally (I);I
2012;N00029036;Orleans Victor McFoy (D);D
2012;N00029037;George Brent Bailey, Jr (R);R
2012;N00029038;Robert Edwin (Bob) Boyer (D);D
2012;N00029039;Michael James Cortney (I);I
2012;N00025842;Jack Shepard (D);D
2012;N00029057;Stephen D Macmillan (R);R
2012;N00029059;Jesus Bilal Islam Al Muhammed (R);R
2012;N00029087;David Ernst Furniss (R);R
2012;N00029088;Douglas Stanhope (L);L
2012;N00029089;Hubert Billy Miles Jr (3);3
2012;N00029090;William David Beadles (3);3
2012;N00029091;Christina Gerasimos Billings-Elias (D);D
2012;N00029092;Wrendo Johnson P Godwin (D);D
2012;N00029093;Kelcey Brian Wilson (3);3
2012;N00029094;Jomo K Manual Williams (3);3
2012;N00029097;Dory Frank (D);D
2012;N00029098;Ray McKinney (R);R
2012;N00029103;David Michael Bishop (3);3
2012;N00029178;Jeffrey C Thomas,  MD (D);D
2012;N00029179;Bradley K Lord-Leutwyler (3);3
2012;N00029180;Virginia Algar (R);R
2012;N00029181;Anne Hart Geisler (R);R
2012;N00029183;Keith Robert Sprankle (R);R
2012;N00029184;Colonel Launeil Sanders (R);R
2012;N00029187;Matthew Jay Borman (3);3
2012;N00029188;Jon Adam Greenspon (R);R
2012;N00029208;Marc Wolin (R);R
2012;N00029192;Ralph Marshall Robinson (I);I
2012;N00027999;Charles Glen Railey (R);R
2012;N00029239;Virgil L R Wiles (R);R
2012;N00029255;Daniel Salvatore Nd Muffoletto (R);R
2012;N00029241;Elizabeth Mason Frothingham (3);3
2012;N00029243;Melvin Valentine Jr (3);3
2012;N00029245;Dennis M Hanaghan (I);I
2012;N00029246;William Michael Ingram (I);I
2012;N00029292;John Sawyer (R);R
2012;N00029293;Howard Louis Moxham (I);I
2012;N00029295;Laura Jane McCumber (3);3
2012;N00029296;William Burns (3);3
